"GEOID","net3_popcentroid","net1_popcentroid","walk3_popcentroid_min","walk1_popcentroid_min","net3_popcentroid_open","net3_popcentroid_merged","net3_popcentroid_pna2016","net_snap_m","net_component","net3_parks"
"06037901213",4.82481247017418,4.1778382993319,96.4962494034837,83.556765986638,5.20694208323391,4.82481247017418,4.82481247017418,235.209508627057,1,"1182 90 422"
"06037901209",3.45491517040484,3.28525287322039,69.0983034080967,65.7050574644079,3.45491517040484,3.78259278314643,2.89112271832498,88.9844884891453,1,"267 2499 5"
"06037577604",0.362716734271852,0.00978597490654577,7.25433468543705,0.195719498130915,0.55348203988706,0.362716734271852,0.553866668655054,3.04517427523374,1,"1824 1228 912"
"06037576904",0.323070766722342,0,6.46141533444683,0,0.323070766722342,0.323070766722342,0.323070766722342,13.8220606656311,1,"890 2509 763"
"06037573004",0.444551941660701,0.189415066014475,8.89103883321403,3.78830132028951,0.444551941660701,0.444551941660701,0.444551941660701,9.76579999502298,1,"296 1220 1212"
"06037571703",0.450271663485246,0.38875032311302,9.00543326970492,7.7750064622604,0.464981383719081,0.450271663485246,0.469368264336276,7.40910143969278,1,"1188 1666 1187"
"06037576901",0.664965973713513,0.612479370476418,13.2993194742703,12.2495874095284,0.664965973713513,0.664965973713513,0.664965973713513,31.1518257733229,1,"890 763 895"
"06037575101",0.28313586156844,0.0597131502028156,5.66271723136881,1.19426300405631,0.28313586156844,0.28313586156844,0.28313586156844,19.0354649541473,1,"895 1599 489"
"06037575001",0.643823818897638,0.432192247275909,12.8764763779528,8.64384494551817,0.658216639823431,0.658216639823431,0.658216639823431,25.2738307910136,1,"966 320 2497"
"06037574902",0.551431514952676,0.494324395530104,11.0286302990535,9.88648791060208,0.551431514952676,0.551431514952676,0.551431514952676,16.1930107801385,1,"188 966 1663"
"06037574300",0.91821450230653,0.776876789549034,18.3642900461306,15.5375357909807,0.91821450230653,0.91821450230653,0.935142517696651,19.988752393083,1,"1085 624 1741"
"06037900602",1.40056010399268,0.935414678278851,28.0112020798537,18.708293565577,1.40056010399268,1.40056010399268,1.41325223196532,127.21986067369,1,"315 1175 347"
"06037900504",2.41335537958323,2.04320145351149,48.2671075916647,40.8640290702299,2.46997720810467,2.41335537958323,2.41335537958323,21.4405353994183,1,"347 1567 950"
"06037900606",0.525954674699753,0.360922835639863,10.5190934939951,7.21845671279726,0.525954674699753,0.525954674699753,0.600816233198123,39.5162715849814,1,"1175 315 347"
"06037900605",1.84759566630876,0.688627167342719,36.9519133261751,13.7725433468544,1.84759566630876,1.84759566630876,1.85316750178955,22.3128491236771,1,"1003 315 347"
"06037920108",1.01653406605424,0.82505045534081,20.3306813210849,16.5010091068162,1.01653406605424,1.01653406605424,1.13365383659429,18.747322532756,1,"2483 1965 1424"
"06037920106",1.23494417601209,0.270920946671439,24.6988835202418,5.41841893342878,2.11436709615843,2.11436709615843,1.16841955479997,61.3248495070076,1,"1029 1182 1749"
"06037920107",0.788270251729897,0.702685690567088,15.7654050345979,14.0537138113418,0.788270251729897,0.788270251729897,1.04687127177285,32.4359781130178,1,"2483 1200 1967"
"06037920109",0.751022776982423,0.468791010498688,15.0204555396485,9.37582020997375,0.751022776982423,0.751022776982423,1.04121865803706,48.3682865913643,1,"1251 267 1965"
"06037920331",0.377782500198839,0.189667964089716,7.55565000397678,3.79335928179432,0.377782500198839,0.377782500198839,0.377782500198839,14.3758890339178,1,"1030 108 1428"
"06037920110",0.939317510737294,0.928780298059333,18.7863502147459,18.5756059611867,0.939317510737294,0.939317510737294,0.926168053567168,8.45218999833535,1,"746 921 1965"
"06037910804",3.21186334307643,3.1272015181341,64.2372668615287,62.5440303626819,3.42469975343991,3.42469975343991,3.21186334307643,24.2380676767532,1,"177 1182 1847"
"06037910709",2.02941446949813,1.93570920822397,40.5882893899626,38.7141841644794,2.02941446949813,2.02941446949813,2.23092452576951,70.3179884876981,1,"1363 777 2495"
"06037920033",2.89428363357989,2.1880679332697,57.8856726715979,43.7613586653941,2.89428363357989,2.89428363357989,2.97579883480474,69.819862143738,1,"177 1434 753"
"06037920040",1.21433515767915,1.17120205499881,24.2867031535831,23.4240410999761,1.21433515767915,1.21433515767915,1.2958901266603,27.9893127279712,1,"1434 219 1410"
"06037920013",1.70569064165275,0.728515469657202,34.113812833055,14.570309393144,1.70569064165275,1.70569064165275,0.917406719756621,245.928844631178,1,"1402 187 34"
"06037920039",0.612118353813728,0.152966674620218,12.2423670762746,3.05933349240436,0.612118353813728,0.612118353813728,0.607115694345025,9.85582994643786,1,"219 1410 267"
"06037300701",0.961689980513799,0,19.233799610276,0,0.961689980513799,1.12235171597868,0.961689980513799,172.997830618378,1,"25 61 754"
"06037300702",0.73976850194862,0.108798367533604,14.7953700389724,2.17596735067207,0.73976850194862,0.73976850194862,0.306808861250298,20.213672349239,1,"257 25 741"
"06037300600",0.58447665632705,0.546146752962698,11.689533126541,10.922935059254,0.58447665632705,0.58447665632705,0.584142358625626,43.290820970145,1,"61 1533 1876"
"06037300502",0.477002430804104,0.374026311341764,9.54004861608208,7.48052622683528,0.477002430804104,0.477002430804104,0.476543237493041,11.6093842957776,1,"1876 554 428"
"06037123103",0.808599031655134,0.410284563151197,16.1719806331027,8.20569126302394,0.808599031655134,0.808599031655134,0.808297666626899,48.7798507165624,1,"2425 2446 1416"
"06037103101",0.803158305495904,0.582587687902648,16.0631661099181,11.651753758053,1.05531011393462,0.83717340730136,0.792686336793128,19.5491401668778,1,"1705 1706 2312"
"06037106010",0.812638565775869,0.429601750775471,16.2527713155174,8.59203501550942,0.812638565775869,1.09807412212678,0.812641051260638,3.52466682292643,1,"55 65 1883"
"06037403702",0.520218175853018,0.365637178875368,10.4043635170604,7.31274357750736,0.520218175853018,0.520218175853018,0.740381173944166,29.3749841100239,1,"2467 2466 1067"
"06037403408",0.714613531973276,0.447193390598902,14.2922706394655,8.94386781197805,0.714613531973276,0.714613531973276,0.714613531973276,41.8690810992765,1,"289 1113 938"
"06037408501",1.24167300465283,0.950986861727511,24.8334600930565,19.0197372345502,1.24167300465283,1.24167300465283,0.987948505726557,27.5324407651313,1,"968 661 637"
"06037408626",0.818129001630478,0.545081101368011,16.3625800326096,10.9016220273602,0.818129001630478,1.09348405312972,1.09348281038734,16.5169556537922,1,"1940 37 1840"
"06037408402",0.478623588244651,0.4207223564384,9.57247176489303,8.414447128768,0.478623588244651,0.478623588244651,0.344171289668337,14.2316215821095,1,"1201 2050 637"
"06037431200",0.459615222102919,0.0585766622922135,9.19230444205838,1.17153324584427,0.459615222102919,0.459615222102919,0.459669902767836,5.2379823135426,1,"1869 594 1527"
"06037401001",0.569420210967947,0.0616891105941303,11.3884042193589,1.23378221188261,0.594331603435934,0.569420210967947,0.569420210967947,51.6702088485163,1,"759 380 1546"
