"GEOID","recorded_dist3_miles","centroid_x","centroid_y","popcentroid_x","popcentroid_y","dist3_planar","dist3_geodesic","dist1_planar","dist3_popcentroid","dist1_popcentroid","acres_0p5mi","acres_1mi","dist3_pna2016","walkshed2016_share","popcentroid_in_walkshed2016"
"06037301300",0.35353752,159331.409995654,-425293.058781202,159304.578510166,-425375.228101035,0.354484218857657,0.354651738428745,0.235712069449483,0.398415336841458,0.289415783426015,72.4121073814027,460.93081154676,0.300177740864405,0.407306580934041,0
"06037301203",0.49206912,160317.9552218,-426255.097981018,160336.686058566,-426263.017684387,0.493208588803452,0.493107771860691,0.13808986120575,0.494807790657527,0.148369346188738,1.44629036216529,95.1515514911417,0.493208581556233,0.590024244701641,0
"06037700400",0.455355906666667,149395.722343642,-435874.106400483,149660.062934893,-435783.029704322,0.456797355064076,0.456683678381202,0.157587009144601,0.503727768989315,0.314192305774257,6.11512889709482,25.6105990147211,0.456797358107529,0.410259069534784,0
"06037127220",0.731660376666667,142530.896492358,-422285.564894652,142559.574064642,-422308.697432847,0.732990817979825,0.733296951354057,0.684317077889502,0.724057585506713,0.700660179028619,0,4.93195067510514,0.823268184810998,0,0
"06037702400",0.231369733333333,149192.626753978,-442072.379834068,149087.128775744,-442156.395481731,0.232089797544212,0.232089879606578,0.148164867785569,0.254564466013993,0.20502136859527,30.1469591949195,161.8668873754,0.305487930129601,0.832569933343549,0
"06037702801",0.156099636666667,146845.385358304,-443665.799664045,146836.461943207,-443577.081243439,0.15640925406208,0.15639407779193,0.0865096410490684,0.161872567913775,0.0326465919065111,20.0178042056446,35.374945911984,0.156409252278455,0.885489144003842,1
"06037186401",0.169516876666667,161836.115029959,-431638.27491361,162184.599889781,-431513.214353547,0.162368277283708,0.162254730013681,0.0495048662222682,0.121409537105933,0.0509345493054679,3.99596755751467,37.6171811637362,0.229685202251102,0.959525075777642,1
"06037187102",0.226534813333333,162461.402475031,-433496.536404409,161103.930579543,-432238.977478754,0.155593951480522,0.155466062594839,0.0528542548220083,0.271675142705244,0.12640117767109,54.0992743214766,216.106318696007,0.155593940933127,0.864915755029757,1
"06037189300",0.55807022,155964.377417158,-432434.41509075,155922.30632528,-432506.542787629,0.483950207176573,0.484211329936978,0.0928656556241054,0.507883182337673,0.124033893536158,75.3910540685961,462.273328699325,0.571800877915802,0.311430959346878,1
"06037123420",0.42567036,145915.104765874,-423474.833824269,145938.181795772,-423290.285802133,0.38735923230755,0.386813476494414,0.263694810077555,0.435678634224659,0.333962735053096,13.7517077179489,97.7510640273531,0.518049514675343,0.278369152733133,0
"06037189902",0.33309891,152333.102048949,-434171.526677298,152315.689549656,-434181.344369792,0.333850438930619,0.334196900927007,0.181967811292446,0.329866091299985,0.171381090727482,7.51485193598144,125.197115494438,0.333847865799306,0.981163337152676,1
"06037190301",0.36709173,155437.787875518,-433272.419175705,155529.21889076,-433278.673948393,0.367749934023367,0.368007148888452,0.285660109981061,0.367218719733796,0.327044039926585,5.38570934974304,56.1227491426949,0.32849915514813,0.294492315426105,0
"06037190520",0.490625893333333,156496.194329552,-433681.622621654,156474.011631659,-433678.55933565,0.491467335187849,0.491492140143954,0.420318601606708,0.492601178322132,0.416616556151237,1.35244712719989,44.1554880139585,0.491457560576102,0.337842608780149,0
"06037199700",0.252588846666667,164275.912073218,-437123.810228642,164405.608900788,-436937.745824718,0.253669271260003,0.253761373656267,0.1682775005526,0.223295535189358,0.193843548989855,18.2699188645826,167.760667869285,0.253641388715169,0.839740109428552,1
"06037190902",0.30292929,155103.549305774,-434320.82044332,155091.082085661,-434418.384695456,0.303317136277044,0.303361491231035,0.19767951903054,0.333136402768606,0.227813745371665,8.61707501361122,17.2787017144996,0.378753276752326,0.878171492573333,1
"06037191110",0.359195903333333,156397.893175656,-434054.999333097,156501.040040657,-434069.958489941,0.360294619697414,0.359931250933663,0.18785262592072,0.391869923350554,0.225682912013245,0.34419066992801,33.8059077383144,0.371866722189071,0.959826099607967,1
"06037191201",0.424852006666667,157202.665626687,-433819.404538695,157116.629952484,-433871.635258827,0.425549837616093,0.425301461371448,0.0875854202672925,0.431120283992073,0.15005049972797,14.3103110756912,23.7866413324111,0.425549138080208,0.971528449589127,1
"06037191204",0.476142593333333,157019.483854554,-434434.097881889,157042.534971138,-434422.177799614,0.477229699604686,0.476816005610257,0.462320809371104,0.472698852705995,0.447885167036879,1.89515795832783,24.4732022856863,0.477243115572269,0.169630432411887,0
"06037535804",0.3811774,166082.091722601,-450405.361570487,166081.804061197,-450378.719541523,0.382716142912712,0.382729930008172,0.219992099706299,0.37043477364368,0.203551480641855,5.78046232712186,41.308210322526,0.875819434748118,0.017315318695491,0
"06037535803",0.27736435,165461.789692184,-450362.988821122,165451.353301068,-450342.166530222,0.278325302095996,0.278652108890518,0.235496529451689,0.267985826838651,0.22333546589142,7.75651542323386,18.0506338743332,0.716122312349542,0.533844528162447,1
"06037535502",0.561587483333333,164950.518382288,-448885.052573179,164924.252390394,-448884.524298678,0.562791325709162,0.562895356066163,0.524346525673798,0.563159742865522,0.527881708271271,0,34.6989176462768,0.676453929556533,0.00252298142424887,0
"06037535701",0.485201816666667,165982.887650142,-449011.661897073,165998.867226646,-449007.450544363,0.486260335096173,0.486627225275066,0.229498210622697,0.485103546023839,0.232328318495428,3.02511799905694,42.3488597055271,0.723339743784364,0.0351976755881379,0
"06037535603",0.342906936666667,164134.122357168,-449502.010026471,164354.977603512,-449594.677792501,0.404470744755296,0.405406177516651,0.179809719808066,0.318764485615644,0.140815151319105,7.99230120831239,20.4231138827838,0.406344853463044,0.816616728635752,1
"06037535501",0.518870106666667,164322.995997818,-448933.967003872,164358.102135441,-448952.961203414,0.51988321760626,0.521165326670866,0.36857852411709,0.517813535698764,0.382858267483504,3.57886088327995,18.7452719112444,0.530688826338724,0.569943281941537,0
"06037535503",0.316412613333333,165039.181164763,-449575.170484103,165029.420754527,-449584.55278742,0.316837474149752,0.316937879726562,0.202948444268776,0.311289639413906,0.196532327541151,10.3046231816887,22.8977133186764,0.557778297394193,0.949908277129522,1
"06037535604",0.30668572,164158.394376979,-450100.666111845,164140.898160079,-450085.588926595,0.30712753291308,0.306728575573628,0.0886992954856494,0.308846550378527,0.0965004176176852,8.71317380972749,19.6991441187282,0.310875811894676,0.980521511472193,1
"06037535606",0.383017743333333,164054.624765577,-450438.568090651,164075.073174859,-450436.490526409,0.405833540896375,0.405854095986386,0.282255829481172,0.406980146018356,0.274691928046629,6.61452588425686,18.9708128047209,0.405833546926234,0.353858825588108,1
"06037535902",0.65507483,166795.577529249,-451303.098179271,166805.874755968,-451316.127571906,0.65645200132139,0.657268947238674,0.476413836830526,0.656687167592729,0.47453790755435,0.375510692809923,122.181321049591,0.735206726368834,0.211845445221756,0
"06037535702",0.301651046666667,165915.195105406,-449667.45234974,165923.483537797,-449727.97176329,0.302308670180546,0.302338727012594,0.213653403876274,0.277510980044647,0.176861773845207,6.69992758309297,24.3771562719306,0.789557688165613,0.22491084639475,0
"06037535901",0.452105386666667,166951.537337847,-450543.312196977,166921.478429802,-450501.213505558,0.452764838582148,0.452152286621795,0.246897485161343,0.45815873203902,0.222892992669114,42.4765545781,94.5979505480394,0.752804032607624,0.625055085106793,1
"06037551800",0.453529176666667,173332.465324161,-454078.923540851,173485.655764609,-454050.78539422,0.454727307062617,0.455599593710634,0.389699987413628,0.462586670576924,0.37342106425249,9.95666868995612,49.0181422369013,0.454727295183385,0.466251463812975,0
"06037501700",0.172667643333333,183005.678381379,-448489.992972335,182932.396100978,-448473.337107165,0.204403411396407,0.204454151799559,0.104292895371641,0.221101907487824,0.071235277546712,19.9649196812031,203.575778686912,0.204403407814063,0.967831095475908,1
"06037190100",0.38066683,153001.682384648,-433792.76624159,152940.737988757,-433769.237918755,0.381333439773379,0.381370709384537,0.30379624107694,0.395917954842454,0.284714821001284,2.76210988908496,178.156179180307,0.373569114354342,0.924694389214873,1
"06037407200",0.35434366,188388.412952789,-440417.84723724,188286.572650145,-440388.641978165,0.352852982217355,0.352875602836449,0.276983360006133,0.341494948163182,0.217725557382881,15.4170381761027,30.3331006192284,0.614197930552326,0.539827169521129,0
"06037407701",0.82765028,191200.888789969,-442533.518767464,191176.163892266,-442621.043371574,0.829381314276134,0.829409879865548,0.119653104522311,0.875320231570577,0.175252247742064,161.377491070605,430.045421843025,0.610032745176109,0.0110836898939409,0
"06037407702",0.775093346666667,189676.116821039,-441839.168352768,189758.90487315,-441922.930574899,0.777052262889269,0.776683732645941,0.467369029072827,0.791326225583264,0.432648832129142,1.23984882637611,202.215372036192,0.273711520375782,0.607791674631202,1
"06037402101",0.468760666666667,209117.495481255,-434121.970289292,209150.504460957,-434152.848907457,0.469714591928127,0.469483865145624,0.355435739426426,0.465255757990014,0.337809724200877,6.10769539401432,42.3023921228613,0.469714569699749,0.467143278790441,0
"06037408135",0.203094656666667,194155.911970856,-442222.924502768,194244.105614559,-442244.848784416,0.203588788999727,0.203987722878838,0,0.223315300668024,0.0219700820011877,77.7995305068049,152.21288161346,0.20358878278586,0.974656056191347,1
"06037408133",0.159894193333333,193072.918508382,-441356.776094832,192947.890022322,-441205.156093289,0.160164349425389,0.16019617231574,0,0.165828712174496,0.0165805625336926,54.8318040658266,316.680748934722,0.160164356239264,0.984097336536045,1
"06037408202",0.897311396666666,187944.578390154,-441769.257928575,186020.483009642,-440506.882599846,0.899474846366336,0.901008548586061,0.73647218908559,0.546019019266792,0.144758875866909,0,23.5110383300821,0.847209548021739,0.126085818022275,1
"06037407002",0.46476486,185330.504196254,-438106.544051826,186090.730733635,-438398.176092098,0.465830060349606,0.466001073555883,0.30510562781717,0.596895841342699,0.0800126563005164,9.78740619788352,57.7549359926021,0.465830060170532,0.449891747582872,1
"06037407102",0.76476866,186795.398031819,-439320.469213683,186842.601055704,-439341.126633224,0.766528883061979,0.766045717819034,0.700363006276005,0.770351610982193,0.731322067421582,0,25.9044150244399,0.76651778598321,0.0283787812032665,0
